LabelId	LabelBinId	LabelGSVPanoramaId	LabelTypeId	svImageX	svImageY	originalCanvasX	originalCanvasY	originalHeading	heading	originalPitch	pitch	labelLat	labelLng
3022	6	DlLeWxahkJVzflKCjheLTw	1	8291	-767	NULL	NULL	NULL	224	NULL	-21	38.932229	-77.044198
3022	6	DlLeWxahkJVzflKCjheLTw	1	8954	-767	NULL	NULL	NULL	224	NULL	-21	38.932229	-77.044198
3022	6	DlLeWxahkJVzflKCjheLTw	1	8954	-1040	NULL	NULL	NULL	224	NULL	-21	38.932229	-77.044198
3022	6	DlLeWxahkJVzflKCjheLTw	1	8291	-1040	NULL	NULL	NULL	224	NULL	-21	38.932229	-77.044198
3023	6	DlLeWxahkJVzflKCjheLTw	1	9383	-910	NULL	NULL	NULL	254	NULL	-25	38.932229	-77.044198
3023	6	DlLeWxahkJVzflKCjheLTw	1	10085	-910	NULL	NULL	NULL	254	NULL	-25	38.932229	-77.044198
3023	6	DlLeWxahkJVzflKCjheLTw	1	10085	-1196	NULL	NULL	NULL	254	NULL	-25	38.932229	-77.044198
3023	6	DlLeWxahkJVzflKCjheLTw	1	9383	-1196	NULL	NULL	NULL	254	NULL	-25	38.932229	-77.044198
3024	6	DlLeWxahkJVzflKCjheLTw	1	8512	-208	NULL	NULL	NULL	230	NULL	-6	38.932229	-77.044198
3024	6	DlLeWxahkJVzflKCjheLTw	1	9214	-208	NULL	NULL	NULL	230	NULL	-6	38.932229	-77.044198
3024	6	DlLeWxahkJVzflKCjheLTw	1	9214	-494	NULL	NULL	NULL	230	NULL	-6	38.932229	-77.044198
3024	6	DlLeWxahkJVzflKCjheLTw	1	8512	-494	NULL	NULL	NULL	230	NULL	-6	38.932229	-77.044198
3025	6	DlLeWxahkJVzflKCjheLTw	1	8421	-507	NULL	NULL	NULL	228	NULL	-14	38.932229	-77.044198
3025	6	DlLeWxahkJVzflKCjheLTw	1	9019	-507	NULL	NULL	NULL	228	NULL	-14	38.932229	-77.044198
3025	6	DlLeWxahkJVzflKCjheLTw	1	9019	-754	NULL	NULL	NULL	228	NULL	-14	38.932229	-77.044198
3025	6	DlLeWxahkJVzflKCjheLTw	1	8421	-754	NULL	NULL	NULL	228	NULL	-14	38.932229	-77.044198
3026	6	DlLeWxahkJVzflKCjheLTw	1	12334	-1950	NULL	NULL	NULL	334	NULL	-53	38.932229	-77.044198
3026	6	DlLeWxahkJVzflKCjheLTw	1	13062	-1950	NULL	NULL	NULL	334	NULL	-53	38.932229	-77.044198
3026	6	DlLeWxahkJVzflKCjheLTw	1	13062	-2249	NULL	NULL	NULL	334	NULL	-53	38.932229	-77.044198
3026	6	DlLeWxahkJVzflKCjheLTw	1	12334	-2249	NULL	NULL	NULL	334	NULL	-53	38.932229	-77.044198
3027	6	DlLeWxahkJVzflKCjheLTw	1	8993	-2119	NULL	NULL	NULL	243	NULL	-57	38.932229	-77.044198
3027	6	DlLeWxahkJVzflKCjheLTw	1	9591	-2119	NULL	NULL	NULL	243	NULL	-57	38.932229	-77.044198
3027	6	DlLeWxahkJVzflKCjheLTw	1	9591	-2366	NULL	NULL	NULL	243	NULL	-57	38.932229	-77.044198
3027	6	DlLeWxahkJVzflKCjheLTw	1	8993	-2366	NULL	NULL	NULL	243	NULL	-57	38.932229	-77.044198
3028	6	DlLeWxahkJVzflKCjheLTw	1	7446	-390	NULL	NULL	NULL	201	NULL	-11	38.932229	-77.044198
3028	6	DlLeWxahkJVzflKCjheLTw	1	8070	-390	NULL	NULL	NULL	201	NULL	-11	38.932229	-77.044198
3028	6	DlLeWxahkJVzflKCjheLTw	1	8070	-650	NULL	NULL	NULL	201	NULL	-11	38.932229	-77.044198
3028	6	DlLeWxahkJVzflKCjheLTw	1	7446	-650	NULL	NULL	NULL	201	NULL	-11	38.932229	-77.044198
3029	6	DlLeWxahkJVzflKCjheLTw	1	5262	-533	NULL	NULL	NULL	142	NULL	-14	38.932229	-77.044198
3029	6	DlLeWxahkJVzflKCjheLTw	1	5964	-533	NULL	NULL	NULL	142	NULL	-14	38.932229	-77.044198
3029	6	DlLeWxahkJVzflKCjheLTw	1	5964	-819	NULL	NULL	NULL	142	NULL	-14	38.932229	-77.044198
3029	6	DlLeWxahkJVzflKCjheLTw	1	5262	-819	NULL	NULL	NULL	142	NULL	-14	38.932229	-77.044198
3030	6	DlLeWxahkJVzflKCjheLTw	1	12906	0	NULL	NULL	NULL	349	NULL	0	38.932229	-77.044198
3030	6	DlLeWxahkJVzflKCjheLTw	1	322	0	NULL	NULL	NULL	349	NULL	0	38.932229	-77.044198
3030	6	DlLeWxahkJVzflKCjheLTw	1	322	-299	NULL	NULL	NULL	349	NULL	0	38.932229	-77.044198
3030	6	DlLeWxahkJVzflKCjheLTw	1	12906	-299	NULL	NULL	NULL	349	NULL	0	38.932229	-77.044198
3261	7	teqOTnIXo2Qd0G_KK5De_A	1	11523	-273	NULL	NULL	NULL	312	NULL	-7	38.931816	-77.038622
3261	7	teqOTnIXo2Qd0G_KK5De_A	1	12251	-273	NULL	NULL	NULL	312	NULL	-7	38.931816	-77.038622
3261	7	teqOTnIXo2Qd0G_KK5De_A	1	12251	-572	NULL	NULL	NULL	312	NULL	-7	38.931816	-77.038622
3261	7	teqOTnIXo2Qd0G_KK5De_A	1	11523	-572	NULL	NULL	NULL	312	NULL	-7	38.931816	-77.038622
3262	7	teqOTnIXo2Qd0G_KK5De_A	1	2410	-351	NULL	NULL	NULL	65	NULL	-9	38.931816	-77.038622
3262	7	teqOTnIXo2Qd0G_KK5De_A	1	3138	-351	NULL	NULL	NULL	65	NULL	-9	38.931816	-77.038622
3262	7	teqOTnIXo2Qd0G_KK5De_A	1	3138	-650	NULL	NULL	NULL	65	NULL	-9	38.931816	-77.038622
3262	7	teqOTnIXo2Qd0G_KK5De_A	1	2410	-650	NULL	NULL	NULL	65	NULL	-9	38.931816	-77.038622
3263	7	teqOTnIXo2Qd0G_KK5De_A	1	1201	-715	NULL	NULL	NULL	32	NULL	-19	38.931816	-77.038622
3263	7	teqOTnIXo2Qd0G_KK5De_A	1	1864	-715	NULL	NULL	NULL	32	NULL	-19	38.931816	-77.038622
3263	7	teqOTnIXo2Qd0G_KK5De_A	1	1864	-988	NULL	NULL	NULL	32	NULL	-19	38.931816	-77.038622
3263	7	teqOTnIXo2Qd0G_KK5De_A	1	1201	-988	NULL	NULL	NULL	32	NULL	-19	38.931816	-77.038622
3264	7	teqOTnIXo2Qd0G_KK5De_A	1	9768	-676	NULL	NULL	NULL	264	NULL	-18	38.931816	-77.038622
3264	7	teqOTnIXo2Qd0G_KK5De_A	1	10496	-676	NULL	NULL	NULL	264	NULL	-18	38.931816	-77.038622
3264	7	teqOTnIXo2Qd0G_KK5De_A	1	10496	-975	NULL	NULL	NULL	264	NULL	-18	38.931816	-77.038622
3264	7	teqOTnIXo2Qd0G_KK5De_A	1	9768	-975	NULL	NULL	NULL	264	NULL	-18	38.931816	-77.038622
3265	7	teqOTnIXo2Qd0G_KK5De_A	1	11159	-624	NULL	NULL	NULL	302	NULL	-17	38.931816	-77.038622
3265	7	teqOTnIXo2Qd0G_KK5De_A	1	11757	-624	NULL	NULL	NULL	302	NULL	-17	38.931816	-77.038622
3265	7	teqOTnIXo2Qd0G_KK5De_A	1	11757	-871	NULL	NULL	NULL	302	NULL	-17	38.931816	-77.038622
3265	7	teqOTnIXo2Qd0G_KK5De_A	1	11159	-871	NULL	NULL	NULL	302	NULL	-17	38.931816	-77.038622
3266	7	teqOTnIXo2Qd0G_KK5De_A	1	10184	-65	NULL	NULL	NULL	275	NULL	-2	38.931816	-77.038622
3266	7	teqOTnIXo2Qd0G_KK5De_A	1	10912	-65	NULL	NULL	NULL	275	NULL	-2	38.931816	-77.038622
3266	7	teqOTnIXo2Qd0G_KK5De_A	1	10912	-364	NULL	NULL	NULL	275	NULL	-2	38.931816	-77.038622
3266	7	teqOTnIXo2Qd0G_KK5De_A	1	10184	-364	NULL	NULL	NULL	275	NULL	-2	38.931816	-77.038622
3267	7	teqOTnIXo2Qd0G_KK5De_A	1	13109	-169	NULL	NULL	NULL	355	NULL	-5	38.931816	-77.038622
3267	7	teqOTnIXo2Qd0G_KK5De_A	1	460	-169	NULL	NULL	NULL	355	NULL	-5	38.931816	-77.038622
3267	7	teqOTnIXo2Qd0G_KK5De_A	1	460	-442	NULL	NULL	NULL	355	NULL	-5	38.931816	-77.038622
3267	7	teqOTnIXo2Qd0G_KK5De_A	1	13109	-442	NULL	NULL	NULL	355	NULL	-5	38.931816	-77.038622
3268	7	teqOTnIXo2Qd0G_KK5De_A	1	1825	-416	NULL	NULL	NULL	49	NULL	-11	38.931816	-77.038622
3268	7	teqOTnIXo2Qd0G_KK5De_A	1	2488	-416	NULL	NULL	NULL	49	NULL	-11	38.931816	-77.038622
3268	7	teqOTnIXo2Qd0G_KK5De_A	1	2488	-689	NULL	NULL	NULL	49	NULL	-11	38.931816	-77.038622
3268	7	teqOTnIXo2Qd0G_KK5De_A	1	1825	-689	NULL	NULL	NULL	49	NULL	-11	38.931816	-77.038622
3269	7	teqOTnIXo2Qd0G_KK5De_A	1	980	-1924	NULL	NULL	NULL	27	NULL	-52	38.931816	-77.038622
3269	7	teqOTnIXo2Qd0G_KK5De_A	1	1604	-1924	NULL	NULL	NULL	27	NULL	-52	38.931816	-77.038622
3269	7	teqOTnIXo2Qd0G_KK5De_A	1	1604	-2184	NULL	NULL	NULL	27	NULL	-52	38.931816	-77.038622
3269	7	teqOTnIXo2Qd0G_KK5De_A	1	980	-2184	NULL	NULL	NULL	27	NULL	-52	38.931816	-77.038622
3270	7	teqOTnIXo2Qd0G_KK5De_A	1	10873	-741	NULL	NULL	NULL	294	NULL	-20	38.931816	-77.038622
3270	7	teqOTnIXo2Qd0G_KK5De_A	1	11471	-741	NULL	NULL	NULL	294	NULL	-20	38.931816	-77.038622
3270	7	teqOTnIXo2Qd0G_KK5De_A	1	11471	-988	NULL	NULL	NULL	294	NULL	-20	38.931816	-77.038622
3270	7	teqOTnIXo2Qd0G_KK5De_A	1	10873	-988	NULL	NULL	NULL	294	NULL	-20	38.931816	-77.038622
3351	8	wDJoTfKJpnyabeuS05-17Q	1	2170	-689	NULL	NULL	NULL	59	NULL	-19	38.897348	-77.025989
3351	8	wDJoTfKJpnyabeuS05-17Q	1	2833	-689	NULL	NULL	NULL	59	NULL	-19	38.897348	-77.025989
3351	8	wDJoTfKJpnyabeuS05-17Q	1	2833	-962	NULL	NULL	NULL	59	NULL	-19	38.897348	-77.025989
3351	8	wDJoTfKJpnyabeuS05-17Q	1	2170	-962	NULL	NULL	NULL	59	NULL	-19	38.897348	-77.025989
3352	8	wDJoTfKJpnyabeuS05-17Q	1	1832	-1872	NULL	NULL	NULL	50	NULL	-51	38.897348	-77.025989
3352	8	wDJoTfKJpnyabeuS05-17Q	1	2430	-1872	NULL	NULL	NULL	50	NULL	-51	38.897348	-77.025989
3352	8	wDJoTfKJpnyabeuS05-17Q	1	2430	-2119	NULL	NULL	NULL	50	NULL	-51	38.897348	-77.025989
3352	8	wDJoTfKJpnyabeuS05-17Q	1	1832	-2119	NULL	NULL	NULL	50	NULL	-51	38.897348	-77.025989
3353	8	wDJoTfKJpnyabeuS05-17Q	1	5498	-468	NULL	NULL	NULL	149	NULL	-13	38.897348	-77.025989
3353	8	wDJoTfKJpnyabeuS05-17Q	1	6226	-468	NULL	NULL	NULL	149	NULL	-13	38.897348	-77.025989
3353	8	wDJoTfKJpnyabeuS05-17Q	1	6226	-767	NULL	NULL	NULL	149	NULL	-13	38.897348	-77.025989
3353	8	wDJoTfKJpnyabeuS05-17Q	1	5498	-767	NULL	NULL	NULL	149	NULL	-13	38.897348	-77.025989
3354	8	wDJoTfKJpnyabeuS05-17Q	1	12661	-624	NULL	NULL	NULL	342	NULL	-17	38.897348	-77.025989
3354	8	wDJoTfKJpnyabeuS05-17Q	1	13285	-624	NULL	NULL	NULL	342	NULL	-17	38.897348	-77.025989
3354	8	wDJoTfKJpnyabeuS05-17Q	1	13285	-884	NULL	NULL	NULL	342	NULL	-17	38.897348	-77.025989
3354	8	wDJoTfKJpnyabeuS05-17Q	1	12661	-884	NULL	NULL	NULL	342	NULL	-17	38.897348	-77.025989
3355	8	wDJoTfKJpnyabeuS05-17Q	1	7994	-390	NULL	NULL	NULL	216	NULL	-11	38.897348	-77.025989
3355	8	wDJoTfKJpnyabeuS05-17Q	1	8592	-390	NULL	NULL	NULL	216	NULL	-11	38.897348	-77.025989
3355	8	wDJoTfKJpnyabeuS05-17Q	1	8592	-637	NULL	NULL	NULL	216	NULL	-11	38.897348	-77.025989
3355	8	wDJoTfKJpnyabeuS05-17Q	1	7994	-637	NULL	NULL	NULL	216	NULL	-11	38.897348	-77.025989
3356	8	wDJoTfKJpnyabeuS05-17Q	1	1455	-1638	NULL	NULL	NULL	39	NULL	-44	38.897348	-77.025989
3356	8	wDJoTfKJpnyabeuS05-17Q	1	2157	-1638	NULL	NULL	NULL	39	NULL	-44	38.897348	-77.025989
3356	8	wDJoTfKJpnyabeuS05-17Q	1	2157	-1924	NULL	NULL	NULL	39	NULL	-44	38.897348	-77.025989
3356	8	wDJoTfKJpnyabeuS05-17Q	1	1455	-1924	NULL	NULL	NULL	39	NULL	-44	38.897348	-77.025989
3357	8	wDJoTfKJpnyabeuS05-17Q	1	12297	-1391	NULL	NULL	NULL	333	NULL	-38	38.897348	-77.025989
3357	8	wDJoTfKJpnyabeuS05-17Q	1	12960	-1391	NULL	NULL	NULL	333	NULL	-38	38.897348	-77.025989
3357	8	wDJoTfKJpnyabeuS05-17Q	1	12960	-1664	NULL	NULL	NULL	333	NULL	-38	38.897348	-77.025989
3357	8	wDJoTfKJpnyabeuS05-17Q	1	12297	-1664	NULL	NULL	NULL	333	NULL	-38	38.897348	-77.025989
3358	8	wDJoTfKJpnyabeuS05-17Q	1	7305	-624	NULL	NULL	NULL	198	NULL	-17	38.897348	-77.025989
3358	8	wDJoTfKJpnyabeuS05-17Q	1	7968	-624	NULL	NULL	NULL	198	NULL	-17	38.897348	-77.025989
3358	8	wDJoTfKJpnyabeuS05-17Q	1	7968	-897	NULL	NULL	NULL	198	NULL	-17	38.897348	-77.025989
3358	8	wDJoTfKJpnyabeuS05-17Q	1	7305	-897	NULL	NULL	NULL	198	NULL	-17	38.897348	-77.025989
3359	8	wDJoTfKJpnyabeuS05-17Q	1	4757	-468	NULL	NULL	NULL	129	NULL	-13	38.897348	-77.025989
3359	8	wDJoTfKJpnyabeuS05-17Q	1	5459	-468	NULL	NULL	NULL	129	NULL	-13	38.897348	-77.025989
3359	8	wDJoTfKJpnyabeuS05-17Q	1	5459	-754	NULL	NULL	NULL	129	NULL	-13	38.897348	-77.025989
3359	8	wDJoTfKJpnyabeuS05-17Q	1	4757	-754	NULL	NULL	NULL	129	NULL	-13	38.897348	-77.025989
3360	8	wDJoTfKJpnyabeuS05-17Q	1	10997	-195	NULL	NULL	NULL	297	NULL	-5	38.897348	-77.025989
3360	8	wDJoTfKJpnyabeuS05-17Q	1	11621	-195	NULL	NULL	NULL	297	NULL	-5	38.897348	-77.025989
3360	8	wDJoTfKJpnyabeuS05-17Q	1	11621	-455	NULL	NULL	NULL	297	NULL	-5	38.897348	-77.025989
3360	8	wDJoTfKJpnyabeuS05-17Q	1	10997	-455	NULL	NULL	NULL	297	NULL	-5	38.897348	-77.025989
3231	9	roOvlCd4INkZwX-AolnXKA	1	12592	-546	NULL	NULL	NULL	341	NULL	-15	38.934767	-77.03733
3231	9	roOvlCd4INkZwX-AolnXKA	1	8	-546	NULL	NULL	NULL	341	NULL	-15	38.934767	-77.03733
3231	9	roOvlCd4INkZwX-AolnXKA	1	8	-845	NULL	NULL	NULL	341	NULL	-15	38.934767	-77.03733
3231	9	roOvlCd4INkZwX-AolnXKA	1	12592	-845	NULL	NULL	NULL	341	NULL	-15	38.934767	-77.03733
3232	9	roOvlCd4INkZwX-AolnXKA	1	6183	-832	NULL	NULL	NULL	167	NULL	-23	38.934767	-77.03733
3232	9	roOvlCd4INkZwX-AolnXKA	1	6781	-832	NULL	NULL	NULL	167	NULL	-23	38.934767	-77.03733
3232	9	roOvlCd4INkZwX-AolnXKA	1	6781	-1079	NULL	NULL	NULL	167	NULL	-23	38.934767	-77.03733
3232	9	roOvlCd4INkZwX-AolnXKA	1	6183	-1079	NULL	NULL	NULL	167	NULL	-23	38.934767	-77.03733
3233	9	roOvlCd4INkZwX-AolnXKA	1	9355	-598	NULL	NULL	NULL	253	NULL	-16	38.934767	-77.03733
3233	9	roOvlCd4INkZwX-AolnXKA	1	9979	-598	NULL	NULL	NULL	253	NULL	-16	38.934767	-77.03733
3233	9	roOvlCd4INkZwX-AolnXKA	1	9979	-858	NULL	NULL	NULL	253	NULL	-16	38.934767	-77.03733
3233	9	roOvlCd4INkZwX-AolnXKA	1	9355	-858	NULL	NULL	NULL	253	NULL	-16	38.934767	-77.03733
3234	9	roOvlCd4INkZwX-AolnXKA	1	8770	-585	NULL	NULL	NULL	237	NULL	-16	38.934767	-77.03733
3234	9	roOvlCd4INkZwX-AolnXKA	1	9368	-585	NULL	NULL	NULL	237	NULL	-16	38.934767	-77.03733
3234	9	roOvlCd4INkZwX-AolnXKA	1	9368	-832	NULL	NULL	NULL	237	NULL	-16	38.934767	-77.03733
3234	9	roOvlCd4INkZwX-AolnXKA	1	8770	-832	NULL	NULL	NULL	237	NULL	-16	38.934767	-77.03733
3235	9	roOvlCd4INkZwX-AolnXKA	1	9693	-1248	NULL	NULL	NULL	262	NULL	-34	38.934767	-77.03733
3235	9	roOvlCd4INkZwX-AolnXKA	1	10421	-1248	NULL	NULL	NULL	262	NULL	-34	38.934767	-77.03733
3235	9	roOvlCd4INkZwX-AolnXKA	1	10421	-1547	NULL	NULL	NULL	262	NULL	-34	38.934767	-77.03733
3235	9	roOvlCd4INkZwX-AolnXKA	1	9693	-1547	NULL	NULL	NULL	262	NULL	-34	38.934767	-77.03733
3236	9	roOvlCd4INkZwX-AolnXKA	1	9212	-988	NULL	NULL	NULL	249	NULL	-27	38.934767	-77.03733
3236	9	roOvlCd4INkZwX-AolnXKA	1	9914	-988	NULL	NULL	NULL	249	NULL	-27	38.934767	-77.03733
3236	9	roOvlCd4INkZwX-AolnXKA	1	9914	-1274	NULL	NULL	NULL	249	NULL	-27	38.934767	-77.03733
3236	9	roOvlCd4INkZwX-AolnXKA	1	9212	-1274	NULL	NULL	NULL	249	NULL	-27	38.934767	-77.03733
3237	9	roOvlCd4INkZwX-AolnXKA	1	9719	-1001	NULL	NULL	NULL	263	NULL	-27	38.934767	-77.03733
3237	9	roOvlCd4INkZwX-AolnXKA	1	10421	-1001	NULL	NULL	NULL	263	NULL	-27	38.934767	-77.03733
3237	9	roOvlCd4INkZwX-AolnXKA	1	10421	-1287	NULL	NULL	NULL	263	NULL	-27	38.934767	-77.03733
3237	9	roOvlCd4INkZwX-AolnXKA	1	9719	-1287	NULL	NULL	NULL	263	NULL	-27	38.934767	-77.03733
3238	9	roOvlCd4INkZwX-AolnXKA	1	3063	-663	NULL	NULL	NULL	83	NULL	-18	38.934767	-77.03733
3238	9	roOvlCd4INkZwX-AolnXKA	1	3661	-663	NULL	NULL	NULL	83	NULL	-18	38.934767	-77.03733
3238	9	roOvlCd4INkZwX-AolnXKA	1	3661	-910	NULL	NULL	NULL	83	NULL	-18	38.934767	-77.03733
3238	9	roOvlCd4INkZwX-AolnXKA	1	3063	-910	NULL	NULL	NULL	83	NULL	-18	38.934767	-77.03733
3239	9	roOvlCd4INkZwX-AolnXKA	1	2153	-1053	NULL	NULL	NULL	58	NULL	-28	38.934767	-77.03733
3239	9	roOvlCd4INkZwX-AolnXKA	1	2881	-1053	NULL	NULL	NULL	58	NULL	-28	38.934767	-77.03733
3239	9	roOvlCd4INkZwX-AolnXKA	1	2881	-1352	NULL	NULL	NULL	58	NULL	-28	38.934767	-77.03733
3239	9	roOvlCd4INkZwX-AolnXKA	1	2153	-1352	NULL	NULL	NULL	58	NULL	-28	38.934767	-77.03733
3240	9	roOvlCd4INkZwX-AolnXKA	1	2634	-845	NULL	NULL	NULL	71	NULL	-23	38.934767	-77.03733
3240	9	roOvlCd4INkZwX-AolnXKA	1	3362	-845	NULL	NULL	NULL	71	NULL	-23	38.934767	-77.03733
3240	9	roOvlCd4INkZwX-AolnXKA	1	3362	-1144	NULL	NULL	NULL	71	NULL	-23	38.934767	-77.03733
3240	9	roOvlCd4INkZwX-AolnXKA	1	2634	-1144	NULL	NULL	NULL	71	NULL	-23	38.934767	-77.03733
3241	10	t5K_g6m1wSwPeRouq-L-nA	1	9448	-1053	NULL	NULL	NULL	256	NULL	-28	38.897203	-77.022963
3241	10	t5K_g6m1wSwPeRouq-L-nA	1	10150	-1053	NULL	NULL	NULL	256	NULL	-28	38.897203	-77.022963
3241	10	t5K_g6m1wSwPeRouq-L-nA	1	10150	-1339	NULL	NULL	NULL	256	NULL	-28	38.897203	-77.022963
3241	10	t5K_g6m1wSwPeRouq-L-nA	1	9448	-1339	NULL	NULL	NULL	256	NULL	-28	38.897203	-77.022963
3242	10	t5K_g6m1wSwPeRouq-L-nA	1	5587	-793	NULL	NULL	NULL	151	NULL	-21	38.897203	-77.022963
3242	10	t5K_g6m1wSwPeRouq-L-nA	1	6315	-793	NULL	NULL	NULL	151	NULL	-21	38.897203	-77.022963
3242	10	t5K_g6m1wSwPeRouq-L-nA	1	6315	-1092	NULL	NULL	NULL	151	NULL	-21	38.897203	-77.022963
3242	10	t5K_g6m1wSwPeRouq-L-nA	1	5587	-1092	NULL	NULL	NULL	151	NULL	-21	38.897203	-77.022963
3243	10	t5K_g6m1wSwPeRouq-L-nA	1	5379	-1027	NULL	NULL	NULL	145	NULL	-28	38.897203	-77.022963
3243	10	t5K_g6m1wSwPeRouq-L-nA	1	6107	-1027	NULL	NULL	NULL	145	NULL	-28	38.897203	-77.022963
3243	10	t5K_g6m1wSwPeRouq-L-nA	1	6107	-1326	NULL	NULL	NULL	145	NULL	-28	38.897203	-77.022963
3243	10	t5K_g6m1wSwPeRouq-L-nA	1	5379	-1326	NULL	NULL	NULL	145	NULL	-28	38.897203	-77.022963
3244	10	t5K_g6m1wSwPeRouq-L-nA	1	9435	-533	NULL	NULL	NULL	255	NULL	-14	38.897203	-77.022963
3244	10	t5K_g6m1wSwPeRouq-L-nA	1	10059	-533	NULL	NULL	NULL	255	NULL	-14	38.897203	-77.022963
3244	10	t5K_g6m1wSwPeRouq-L-nA	1	10059	-793	NULL	NULL	NULL	255	NULL	-14	38.897203	-77.022963
3244	10	t5K_g6m1wSwPeRouq-L-nA	1	9435	-793	NULL	NULL	NULL	255	NULL	-14	38.897203	-77.022963
3245	10	t5K_g6m1wSwPeRouq-L-nA	1	3988	-741	NULL	NULL	NULL	108	NULL	-20	38.897203	-77.022963
3245	10	t5K_g6m1wSwPeRouq-L-nA	1	4612	-741	NULL	NULL	NULL	108	NULL	-20	38.897203	-77.022963
3245	10	t5K_g6m1wSwPeRouq-L-nA	1	4612	-1001	NULL	NULL	NULL	108	NULL	-20	38.897203	-77.022963
3245	10	t5K_g6m1wSwPeRouq-L-nA	1	3988	-1001	NULL	NULL	NULL	108	NULL	-20	38.897203	-77.022963
3246	10	t5K_g6m1wSwPeRouq-L-nA	1	9305	-793	NULL	NULL	NULL	252	NULL	-21	38.897203	-77.022963
3246	10	t5K_g6m1wSwPeRouq-L-nA	1	9903	-793	NULL	NULL	NULL	252	NULL	-21	38.897203	-77.022963
3246	10	t5K_g6m1wSwPeRouq-L-nA	1	9903	-1040	NULL	NULL	NULL	252	NULL	-21	38.897203	-77.022963
3246	10	t5K_g6m1wSwPeRouq-L-nA	1	9305	-1040	NULL	NULL	NULL	252	NULL	-21	38.897203	-77.022963
3247	10	t5K_g6m1wSwPeRouq-L-nA	1	1687	-390	NULL	NULL	NULL	46	NULL	-11	38.897203	-77.022963
3247	10	t5K_g6m1wSwPeRouq-L-nA	1	2389	-390	NULL	NULL	NULL	46	NULL	-11	38.897203	-77.022963
3247	10	t5K_g6m1wSwPeRouq-L-nA	1	2389	-676	NULL	NULL	NULL	46	NULL	-11	38.897203	-77.022963
3247	10	t5K_g6m1wSwPeRouq-L-nA	1	1687	-676	NULL	NULL	NULL	46	NULL	-11	38.897203	-77.022963
3248	10	t5K_g6m1wSwPeRouq-L-nA	1	4690	-962	NULL	NULL	NULL	127	NULL	-26	38.897203	-77.022963
3248	10	t5K_g6m1wSwPeRouq-L-nA	1	5353	-962	NULL	NULL	NULL	127	NULL	-26	38.897203	-77.022963
3248	10	t5K_g6m1wSwPeRouq-L-nA	1	5353	-1235	NULL	NULL	NULL	127	NULL	-26	38.897203	-77.022963
3248	10	t5K_g6m1wSwPeRouq-L-nA	1	4690	-1235	NULL	NULL	NULL	127	NULL	-26	38.897203	-77.022963
3249	10	t5K_g6m1wSwPeRouq-L-nA	1	5847	-559	NULL	NULL	NULL	158	NULL	-15	38.897203	-77.022963
3249	10	t5K_g6m1wSwPeRouq-L-nA	1	6549	-559	NULL	NULL	NULL	158	NULL	-15	38.897203	-77.022963
3249	10	t5K_g6m1wSwPeRouq-L-nA	1	6549	-845	NULL	NULL	NULL	158	NULL	-15	38.897203	-77.022963
3249	10	t5K_g6m1wSwPeRouq-L-nA	1	5847	-845	NULL	NULL	NULL	158	NULL	-15	38.897203	-77.022963
3250	10	t5K_g6m1wSwPeRouq-L-nA	1	5223	-559	NULL	NULL	NULL	141	NULL	-15	38.897203	-77.022963
3250	10	t5K_g6m1wSwPeRouq-L-nA	1	5821	-559	NULL	NULL	NULL	141	NULL	-15	38.897203	-77.022963
3250	10	t5K_g6m1wSwPeRouq-L-nA	1	5821	-806	NULL	NULL	NULL	141	NULL	-15	38.897203	-77.022963
3250	10	t5K_g6m1wSwPeRouq-L-nA	1	5223	-806	NULL	NULL	NULL	141	NULL	-15	38.897203	-77.022963
3131	11	kv9I2BulzFXlGIZTT4n96w	1	2850	-468	NULL	NULL	NULL	77	NULL	-13	38.894753	-77.023998
3131	11	kv9I2BulzFXlGIZTT4n96w	1	3448	-468	NULL	NULL	NULL	77	NULL	-13	38.894753	-77.023998
3131	11	kv9I2BulzFXlGIZTT4n96w	1	3448	-715	NULL	NULL	NULL	77	NULL	-13	38.894753	-77.023998
3131	11	kv9I2BulzFXlGIZTT4n96w	1	2850	-715	NULL	NULL	NULL	77	NULL	-13	38.894753	-77.023998
3132	11	kv9I2BulzFXlGIZTT4n96w	1	4839	-585	NULL	NULL	NULL	131	NULL	-16	38.894753	-77.023998
3132	11	kv9I2BulzFXlGIZTT4n96w	1	5437	-585	NULL	NULL	NULL	131	NULL	-16	38.894753	-77.023998
3132	11	kv9I2BulzFXlGIZTT4n96w	1	5437	-832	NULL	NULL	NULL	131	NULL	-16	38.894753	-77.023998
3132	11	kv9I2BulzFXlGIZTT4n96w	1	4839	-832	NULL	NULL	NULL	131	NULL	-16	38.894753	-77.023998
3133	11	kv9I2BulzFXlGIZTT4n96w	1	3851	-494	NULL	NULL	NULL	104	NULL	-13	38.894753	-77.023998
3133	11	kv9I2BulzFXlGIZTT4n96w	1	4514	-494	NULL	NULL	NULL	104	NULL	-13	38.894753	-77.023998
3133	11	kv9I2BulzFXlGIZTT4n96w	1	4514	-767	NULL	NULL	NULL	104	NULL	-13	38.894753	-77.023998
3133	11	kv9I2BulzFXlGIZTT4n96w	1	3851	-767	NULL	NULL	NULL	104	NULL	-13	38.894753	-77.023998
3134	11	kv9I2BulzFXlGIZTT4n96w	1	3396	-1690	NULL	NULL	NULL	92	NULL	-46	38.894753	-77.023998
